dlf-0.0 -- Crop (defined in 'log-std.dai').

VERSION: 6.45
LOGFILE: crop.csv
RUN: Thu Aug  8 10:52:45 2024

COLUMN: *
CROP: *
INTERVAL: box none

LOG: Crop development and production.

SIMFILE: h:\From_SCIENCE\Documents\Teaching\Daisy_Summer_Course_2023\Exercise3_1_mod\Exercise\Setup.dai
SIM: Simulation with spring barley

--------------------
year	month	mday	hour	DS	Height	LAI	Depth	WLeaf	WDead	WStem	WSOrg	WRoot	Fixated	NLeaf	NDead	NStem	NSOrg	NRoot	water_stress	nitrogen_stress	Phenology
				DS	cm	m^2/m^2	cm	Mg DM/ha	Mg DM/ha	Mg DM/ha	Mg DM/ha	Mg DM/ha	kg N/ha	kg N/ha	kg N/ha	kg N/ha	kg N/ha	kg N/ha			
2019	9	6	0	0.205196	6.01555	0.195491	-24.2937	0.0558234	1.58044e-05	0.00285922	0	0.0400492	0	3.08095	0.000192744	0.125774	0	1.0207	0	0	0
2019	9	7	0	0.219939	6.43167	0.244968	-25.9575	0.0697296	2.50519e-05	0.00357432	0	0.0528739	0	4.11115	0.000229734	0.174063	0	1.6588	0	0	0
2019	9	8	0	0.236356	6.82192	0.294107	-27.5548	0.0869505	3.80752e-05	0.00446068	0	0.069582	0	5.2037	0.000281827	0.222179	0	2.27954	0	0	0
2019	9	9	0	0.252394	7.25648	0.351273	-28.995	0.10532	5.61402e-05	0.00540828	0	0.0882768	0	6.30873	0.000354087	0.269742	0	2.89943	0	0	0
2019	9	10	0	0.26829	7.68102	0.405915	-30.4397	0.122354	7.98426e-05	0.00629056	0	0.106445	0	7.31994	0.000448897	0.313159	0	3.48373	0	0	0
2019	9	11	0	0.282899	8.1018	0.449304	-31.8723	0.134575	0.000109081	0.00692981	0	0.120005	0	7.80837	0.000565851	0.329358	0	3.58934	0	0	0
2019	9	12	0	0.288466	8.48849	0.471495	-33.3121	0.152886	0.000142377	0.0078822	0	0.140789	0	8.90797	0.000699035	0.377019	0	4.26444	0	0	0
2019	9	13	0	0.303387	8.63587	0.527541	-34.8428	0.178294	0.000183824	0.00920131	0	0.171013	0	10.5872	0.000864821	0.45294	0	5.47788	0	0	0
2019	9	14	0	0.3202	9.03084	0.586112	-36.3437	0.216752	0.000236502	0.0111928	0	0.200663	0	12.9315	0.00107554	0.554887	0	6.51536	0	0	0
2019	9	15	0	0.335555	9.47589	0.677218	-37.8386	0.29029	0.000309397	0.0149866	0	0.201412	0	17.1428	0.00136711	0.731611	0	6.17788	0	0	0
2019	9	16	0	0.35166	9.88233	0.855666	-39.3644	0.356622	0.00041042	0.0184267	0	0.201451	0	20.9385	0.00177121	0.891701	0	5.5909	0	0	0
2019	9	17	0	0.364013	10.8353	0.983204	-40	0.43637	0.000538318	0.0225658	0	0.20095	0	24.3436	0.0022828	1.00944	0	4.4902	0	0	0
2019	9	18	0	0.375609	11.0244	1.14497	-40	0.519101	0.000701903	0.0268756	0	0.22086	0	26.9782	0.00293714	1.07405	0	3.70215	0	0	0
2019	9	19	0	0.387777	11.2134	1.28814	-40	0.600089	0.000900917	0.0311144	0	0.255456	0	29.0931	0.0037332	1.10773	0	3.16061	0	0	0
2019	9	20	0	0.399388	11.4111	1.41495	-40	0.692014	0.00114051	0.0359326	0	0.290718	0	31.0482	0.00469156	1.1169	0	2.54182	0	0	0
2019	9	21	0	0.413287	11.6218	1.53505	-40	0.766918	0.00142528	0.0399045	0	0.319439	0	32.1839	0.00583065	1.14436	0	2.53926	0	0.0459656	0
2019	9	22	0	0.42235	11.7991	1.69415	-40	0.838736	0.00174585	0.043737	0	0.347816	0	32.9855	0.00711293	1.17928	0	2.7419	0	0.111429	0
2019	9	23	0	0.434712	11.9724	1.85334	-40	0.930588	0.00211268	0.0490936	0	0.384093	0	33.6234	0.00858024	1.22171	0	2.99719	0	0.193917	0
2019	9	24	0	0.449267	12.2229	2.06377	-40	1.00432	0.00253489	0.0546378	0	0.409335	0	34.2447	0.0102691	1.28744	0	3.17334	0	0.2449	0
2019	9	25	0	0.464309	12.4627	2.21729	-40	1.0414	0.00300039	0.0583463	0	0.421642	0	34.9003	0.0121311	1.35266	0	3.26259	0	0.261117	0
2019	9	26	0	0.473853	12.628	2.2978	-40	1.06375	0.0034913	0.0610798	0	0.429192	0	35.6064	0.0140947	1.41443	0	3.32058	0	0.262728	0
2019	9	27	0	0.478941	12.7545	2.34878	-40	1.08475	0.00399905	0.0638509	0	0.43616	0	36.2521	0.0161257	1.47642	0	3.37392	0	0.263496	0
2019	9	28	0	0.489204	12.8758	2.39351	-40	1.10946	0.00453074	0.0674177	0	0.443823	0	36.689	0.0182525	1.54353	0	3.4293	0	0.271874	0
2019	9	29	0	0.494319	13.0376	2.44864	-40	1.14919	0.00508497	0.0730843	0	0.461152	0	36.7949	0.0204694	1.62334	0	3.55108	0	0.298564	0
2019	9	30	0	0.503632	13.3043	2.5411	-40	1.19574	0.00567012	0.0802271	0	0.476275	0	36.7694	0.02281	1.71588	0	3.65244	0	0.329721	0
2019	10	1	0	0.5121	13.6156	2.64002	-40	1.23211	0.00627592	0.0864854	0	0.490047	0	36.8493	0.0252332	1.80235	0	3.74773	0	0.350931	0
2019	10	2	0	0.515325	13.8974	2.72055	-40	1.26029	0.00689877	0.0917093	0	0.502274	0	37.7151	0.0277246	1.9123	0	3.84147	0	0.359215	0
2019	10	3	0	0.520913	14.138	2.78481	-40	1.29134	0.00753563	0.0976541	0	0.514406	0	38.5713	0.0302721	2.03267	0	3.93353	0	0.352706	0
2019	10	4	0	0.523573	14.4089	2.85458	-40	1.32084	0.00818813	0.103509	0	0.525389	0	38.4176	0.032882	2.10183	0	4.00722	0	0.371924	0
2019	10	5	0	0.528832	14.6625	2.91698	-40	1.34637	0.00885408	0.108967	0	0.534849	0	39.1349	0.0355458	2.21134	0	4.07912	0	0.373316	0
2019	10	6	0	0.532875	14.9083	2.97366	-40	1.37288	0.0095329	0.115169	0	0.546805	0	39.6445	0.0382611	2.32294	0	4.1677	0	0.377599	0
2019	10	7	0	0.535755	15.1986	3.03547	-40	1.39814	0.0102254	0.121645	0	0.556213	0	40.0164	0.0410312	2.43335	0	4.23586	0	0.383725	0
2019	10	8	0	0.538057	15.479	3.08866	-40	1.41619	0.0109287	0.12703	0	0.564258	0	40.3202	0.0438443	2.52867	0	4.295	0	0.387961	0
2019	10	9	0	0.545021	15.7284	3.13045	-40	1.43361	0.0116404	0.133249	0	0.569504	0	40.5351	0.046691	2.63548	0	4.33215	0	0.392435	0
2019	10	10	0	0.549168	16.0019	3.16771	-40	1.45959	0.0123622	0.142568	0	0.580319	0	40.2803	0.0495783	2.75698	0	4.40458	0	0.409202	0
2019	10	11	0	0.556589	16.4234	3.22608	-40	1.4887	0.0130982	0.154551	0	0.594367	0	40.4207	0.0525222	2.94397	0	4.50458	0	0.420714	0
2019	10	12	0	0.561148	16.9846	3.2944	-40	1.50953	0.0138481	0.164714	0	0.602725	0	40.9533	0.055522	3.13524	0	4.5676	0	0.424112	0
2019	10	13	0	0.565727	17.4298	3.33917	-40	1.52219	0.0146057	0.172658	0	0.608001	0	40.7753	0.0585522	3.24801	0	4.60237	0	0.430112	0
2019	10	14	0	0.57014	17.7879	3.36768	-40	1.53035	0.0153688	0.179388	0	0.61101	0	40.8548	0.0616049	3.364	0	4.62376	0	0.435153	0
2019	10	15	0	0.574681	18.0765	3.38448	-40	1.54174	0.0161358	0.188234	0	0.616832	0	40.6295	0.0646726	3.48788	0	4.66252	0	0.440917	0
2019	10	16	0	0.582868	18.4952	3.41259	-40	1.56064	0.0169106	0.202422	0	0.624647	0	40.4353	0.0677719	3.69242	0	4.71467	0	0.451592	0
2019	10	17	0	0.591194	19.1427	3.45607	-40	1.5684	0.0176937	0.211909	0	0.6271	0	40.4017	0.0709041	3.84484	0	4.73084	0	0.457283	0
2019	10	18	0	0.595611	19.5469	3.47186	-40	1.56663	0.0184774	0.215899	0	0.625661	0	40.3657	0.0740392	3.9181	0	4.72008	0	0.456329	0
2019	10	19	0	0.600261	19.7178	3.46763	-40	1.567	0.0192602	0.221733	0	0.626284	0	40.2689	0.0771705	4.01421	0	4.72372	0	0.457465	0
2019	10	20	0	0.604529	19.9955	3.47009	-40	1.57294	0.0200446	0.23221	0	0.629298	0	40.2104	0.0803079	4.18361	0	4.74434	0	0.46212	0
2019	10	21	0	0.608659	20.4583	3.48356	-40	1.57775	0.0208321	0.242511	0	0.633664	0	39.9954	0.0834581	4.33544	0	4.77386	0	0.466152	0
2019	10	22	0	0.612747	20.9348	3.49593	-40	1.5762	0.021621	0.247977	0	0.632518	0	39.872	0.0866135	4.42454	0	4.76438	0	0.468129	0
2019	10	23	0	0.6171	21.1608	3.49182	-40	1.57278	0.022408	0.252257	0	0.631134	0	39.7327	0.0897615	4.49541	0	4.75342	0	0.468431	0
2019	10	24	0	0.621216	21.3628	3.48524	-40	1.57017	0.0231936	0.257337	0	0.629601	0	39.5833	0.0929039	4.57705	0	4.74105	0	0.469675	0
2019	10	25	0	0.625564	21.584	3.47959	-40	1.56519	0.0239776	0.260116	0	0.626991	0	39.4712	0.0960399	4.62793	0	4.72152	0	0.469849	0
2019	10	26	0	0.630151	21.7059	3.46876	-40	1.55906	0.0247574	0.266469	0	0.62556	0	39.2969	0.0991592	4.73878	0	4.71056	0	0.469791	0
2019	10	27	0	0.635344	22.011	3.45691	-40	1.55493	0.0255363	0.270021	0	0.621836	0	39.1816	0.102275	4.80068	0	4.6824	0	0.470571	0
2019	10	28	0	0.63918	22.1496	3.44489	-40	1.54877	0.0263102	0.278265	0	0.621314	0	39.0422	0.10537	4.94908	0	4.67863	0	0.470042	0
2019	10	29	0	0.641998	22.5305	3.43486	-40	1.55318	0.0270854	0.290064	0	0.625949	0	38.9255	0.108471	5.1313	0	4.71123	0	0.473318	0
2019	10	30	0	0.643196	23.0817	3.4468	-40	1.55508	0.0278625	0.29945	0	0.629184	0	38.7024	0.111579	5.26345	0	4.73285	0	0.477728	0
2019	10	31	0	0.644583	23.497	3.45154	-40	1.55575	0.02864	0.30765	0	0.631162	0	38.4918	0.11469	5.37835	0	4.74541	0	0.481263	0
2019	11	1	0	0.647061	23.8505	3.45303	-40	1.55472	0.0294176	0.3142	0	0.632159	0	38.5309	0.1178	5.50134	0	4.75357	0	0.482502	0
2019	11	2	0	0.649107	24.1544	3.45191	-40	1.55309	0.0301945	0.320154	0	0.632334	0	39.848	0.120907	5.7875	0	4.76871	0	0.480767	0
2019	11	3	0	0.652202	24.4116	3.44834	-40	1.54866	0.0309701	0.323381	0	0.630556	0	40.175	0.12401	5.87961	0	4.75978	0	0.456874	0
2019	11	4	0	0.655851	24.5537	3.43875	-40	1.544	0.031743	0.326732	0	0.628386	0	40.0854	0.127101	5.90117	0	4.74372	0	0.451452	0
2019	11	5	0	0.658996	24.7063	3.42894	-40	1.53888	0.0325138	0.329245	0	0.626164	0	40.0796	0.130185	5.92594	0	4.72824	0	0.450948	0
2019	11	6	0	0.660756	24.8176	3.41783	-40	1.53223	0.0332817	0.330242	0	0.622449	0	40.0831	0.133256	5.94659	0	4.70198	0	0.448882	0
2019	11	7	0	0.662055	24.862	3.40328	-40	1.52573	0.0340462	0.331353	0	0.620624	0	40.0068	0.136314	5.96352	0	4.68915	0	0.44592	0
2019	11	8	0	0.663921	24.913	3.38915	-40	1.5202	0.0348077	0.33338	0	0.619094	0	39.9131	0.13936	5.98401	0	4.67811	0	0.444463	0
2019	11	9	0	0.666333	25.0045	3.37721	-40	1.51658	0.0355667	0.337233	0	0.617826	0	39.8762	0.142396	6.03106	0	4.66912	0	0.443621	0
2019	11	10	0	0.668366	25.1794	3.36971	-40	1.51243	0.036324	0.340555	0	0.616726	0	39.7666	0.145425	6.06467	0	4.6608	0	0.442712	0
2019	11	11	0	0.670245	25.3278	3.36085	-40	1.50759	0.037079	0.343187	0	0.615134	0	39.6672	0.148445	6.09148	0	4.64905	0	0.44267	0
2019	11	12	0	0.67244	25.446	3.35046	-40	1.50361	0.0378316	0.346626	0	0.614093	0	39.5585	0.151456	6.12368	0	4.64115	0	0.442273	0
2019	11	13	0	0.674743	25.6099	3.34253	-40	1.49912	0.0385824	0.349559	0	0.612183	0	39.4676	0.154459	6.14942	0	4.62699	0	0.442341	0
2019	11	14	0	0.676905	25.7325	3.33246	-40	1.4945	0.0393308	0.352333	0	0.610777	0	39.5271	0.157453	6.19573	0	4.61822	0	0.441822	0
2019	11	15	0	0.679059	25.8582	3.32261	-40	1.49081	0.040077	0.355999	0	0.609865	0	39.4179	0.160437	6.22982	0	4.6112	0	0.438983	0
2019	11	16	0	0.68171	26.0238	3.3149	-40	1.48621	0.0408214	0.358758	0	0.608027	0	40.1642	0.163415	6.36764	0	4.60618	0	0.438985	0
2019	11	17	0	0.684831	26.1461	3.30496	-40	1.47344	0.0415625	0.359038	0	0.600271	0	40.5448	0.166379	6.4343	0	4.55481	0	0.424385	0
2019	11	18	0	0.684831	26.1559	3.2758	-40	1.46366	0.0422962	0.360018	0	0.597158	0	40.4478	0.169314	6.4769	0	4.53295	0	0.411968	0
2019	11	19	0	0.684831	26.2031	3.25551	-40	1.45704	0.0430264	0.360672	0	0.592634	0	40.3705	0.172235	6.50419	0	4.49968	0	0.409135	0
2019	11	20	0	0.687453	26.2292	3.23962	-40	1.44523	0.0437513	0.360804	0	0.586177	0	40.3644	0.175135	6.51626	0	4.45391	0	0.407317	0
2019	11	21	0	0.687453	26.2363	3.21493	-40	1.43469	0.0444708	0.360969	0	0.579967	0	40.3981	0.178013	6.56776	0	4.41004	0	0.401766	0
2019	11	22	0	0.687453	26.2423	3.19102	-40	1.41963	0.0451842	0.360741	0	0.572665	0	40.4311	0.180866	6.63186	0	4.35913	0	0.396047	0
2019	11	23	0	0.687453	26.232	3.15699	-40	1.40489	0.0458898	0.360565	0	0.565649	0	40.5512	0.183689	6.71004	0	4.31116	0	0.387619	0
2019	11	24	0	0.687453	26.2244	3.12498	-40	1.39217	0.0465887	0.360433	0	0.558539	0	40.4804	0.186484	6.75264	0	4.25993	0	0.378389	0
2019	11	25	0	0.687453	26.2186	3.0971	-40	1.37998	0.0472815	0.360315	0	0.551637	0	40.4101	0.189256	6.79405	0	4.21014	0	0.373072	0
2019	11	26	0	0.687453	26.2133	3.07039	-40	1.3677	0.0479683	0.360129	0	0.54452	0	40.3421	0.192003	6.83563	0	4.15872	0	0.36792	0
2019	11	27	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	0	00.00	00.00	00.00	00.00	00.00	0	0.362593	00.00
2019	11	28	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	11	29	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	11	30	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	1	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	2	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	3	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	4	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	5	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	6	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	7	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	8	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	9	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	10	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	11	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	12	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	13	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	14	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	15	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	16	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	17	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	18	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	19	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	20	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	21	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	22	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	23	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	24	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	25	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	26	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	27	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	28	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	29	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	30	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2019	12	31	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	1	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	2	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	3	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	4	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	5	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	6	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	7	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	8	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	9	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	10	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	11	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	12	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	13	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	14	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	15	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	16	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	17	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	18	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	19	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	20	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	21	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	22	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	23	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	24	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	25	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	26	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	27	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	28	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	29	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	30	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	1	31	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	1	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	2	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	3	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	4	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	5	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	6	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	7	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	8	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	9	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	10	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	11	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	12	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	13	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	14	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	15	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	16	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
2020	2	17	0	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00	00.00
